path,label,raw_response,valid
data/raw/captcha_20260525_021007_000189.jpg,L65S,L65S,1
data/raw/captcha_20260525_021008_000190.jpg,CTUY,CTUY,1
data/raw/captcha_20260525_021009_000191.jpg,XHMZ,XHMZ,1
data/raw/captcha_20260525_021010_000192.jpg,S6RX,S6RX,1
data/raw/captcha_20260525_021011_000193.jpg,7KU8,7KU8,1
data/raw/captcha_20260525_021012_000194.jpg,KZXX,KZXX,1
data/raw/captcha_20260525_021013_000195.jpg,LKKP,LKKP,1
data/raw/captcha_20260525_021014_000196.jpg,J0OY,J0OY,1
data/raw/captcha_20260525_021015_000197.jpg,OKOU,OKOU,1
data/raw/captcha_20260525_021016_000198.jpg,Q9N0,Q9N0,1
data/raw/captcha_20260525_021017_000199.jpg,889K,889k,1
data/raw/captcha_20260525_021018_000200.jpg,N7GJ,N7GJ,1
data/raw/captcha_20260525_021019_000201.jpg,C9Q4,C9Q4,1
data/raw/captcha_20260525_021020_000202.jpg,N5MU,n5mu,1
data/raw/captcha_20260525_021021_000203.jpg,EPYJ,EPYJ,1
data/raw/captcha_20260525_021022_000204.jpg,0LSS,0lss,1
data/raw/captcha_20260525_021023_000205.jpg,NJMZ, njmz,1
data/raw/captcha_20260525_021024_000206.jpg,91H9,91H9,1
data/raw/captcha_20260525_021025_000207.jpg,5Q9O,5Q9O,1
data/raw/captcha_20260525_021026_000208.jpg,9NFF,9nff,1
data/raw/captcha_20260525_021027_000209.jpg,1L8W,1L8W,1
data/raw/captcha_20260525_021028_000210.jpg,Z9C0,Z9C0,1
data/raw/captcha_20260525_021029_000211.jpg,J4JY,J4JY,1
data/raw/captcha_20260525_021030_000212.jpg,ELBL,elbl,1
data/raw/captcha_20260525_021031_000213.jpg,0B6V,0B6V,1
data/raw/captcha_20260525_021032_000214.jpg,HL03,HL03,1
data/raw/captcha_20260525_021033_000215.jpg,E2B8,E2B8,1
data/raw/captcha_20260525_021034_000216.jpg,F1F6,f1f6,1
data/raw/captcha_20260525_021035_000217.jpg,7097,7097,1
data/raw/captcha_20260525_021036_000218.jpg,,ＺＣ１Ｆ,0
data/raw/captcha_20260525_021037_000219.jpg,E90W,E90W,1
data/raw/captcha_20260525_021038_000220.jpg,1T6L,1t6l,1
data/raw/captcha_20260525_021039_000221.jpg,PX2U,PX2U,1
data/raw/captcha_20260525_021040_000222.jpg,JAGO,JAGO,1
data/raw/captcha_20260525_021041_000223.jpg,E53I,E53I,1
data/raw/captcha_20260525_021042_000224.jpg,68JA,68JA,1
data/raw/captcha_20260525_021043_000225.jpg,S01Q,s01Q,1
data/raw/captcha_20260525_021044_000226.jpg,313U,313U,1
data/raw/captcha_20260525_021045_000227.jpg,XZW2,xzW2,1
data/raw/captcha_20260525_021046_000228.jpg,6K24,6k24,1
data/raw/captcha_20260525_021047_000229.jpg,N5JD,N5JD,1
data/raw/captcha_20260525_021048_000230.jpg,N83L,N83L,1
data/raw/captcha_20260525_021049_000231.jpg,D6V7,D6V7,1
data/raw/captcha_20260525_021050_000232.jpg,PPIR,ppir,1
data/raw/captcha_20260525_021051_000233.jpg,O33Z,O33Z,1
data/raw/captcha_20260525_021052_000234.jpg,UO1Y,UO1Y,1
data/raw/captcha_20260525_021053_000235.jpg,VX11,vx11,1
data/raw/captcha_20260525_021054_000236.jpg,H3F0,H3F0,1
data/raw/captcha_20260525_021055_000237.jpg,A8K0,A8K0,1
data/raw/captcha_20260525_021056_000238.jpg,6P93,6p93,1
data/raw/captcha_20260525_021057_000239.jpg,9631,9631,1
data/raw/captcha_20260525_021058_000240.jpg,T786,T786,1
data/raw/captcha_20260525_021059_000241.jpg,IMQZ,IMQZ,1
data/raw/captcha_20260525_021100_000242.jpg,CULC,culc,1
data/raw/captcha_20260525_021101_000243.jpg,H3VD,H3VD,1
data/raw/captcha_20260525_021102_000244.jpg,H427,H427,1
data/raw/captcha_20260525_021103_000245.jpg,PFUR,PFUR,1
data/raw/captcha_20260525_021104_000246.jpg,Q87O,Q87O,1
data/raw/captcha_20260525_021105_000247.jpg,MLZV,MLZV,1
data/raw/captcha_20260525_021106_000248.jpg,35MM,35mm,1
data/raw/captcha_20260525_021107_000249.jpg,A9K4,A9K4,1
data/raw/captcha_20260525_021108_000250.jpg,RMP6,RMP6,1
data/raw/captcha_20260525_021109_000251.jpg,W18E,W18E,1
data/raw/captcha_20260525_021110_000252.jpg,GXD6,GXD6,1
data/raw/captcha_20260525_021111_000253.jpg,TG8T,TG8T,1
data/raw/captcha_20260525_021112_000254.jpg,9W44,9w44,1
data/raw/captcha_20260525_021113_000255.jpg,T708,T708,1
data/raw/captcha_20260525_021114_000256.jpg,AN1Z,AN1Z,1
data/raw/captcha_20260525_021115_000257.jpg,BIHK,BIHK,1
data/raw/captcha_20260525_021116_000258.jpg,AKZ1,AKZ1,1
data/raw/captcha_20260525_021117_000259.jpg,GF11,GF11,1
data/raw/captcha_20260525_021118_000260.jpg,30CX,30cx,1
data/raw/captcha_20260525_021119_000261.jpg,M3M9,M3M9,1
data/raw/captcha_20260525_021120_000262.jpg,6VJX,6vjx,1
data/raw/captcha_20260525_021121_000263.jpg,HP36,HP36,1
data/raw/captcha_20260525_021122_000264.jpg,FXWI,fxwi,1
data/raw/captcha_20260525_021123_000265.jpg,,ＳＲ８Ｊ,0
data/raw/captcha_20260525_021124_000266.jpg,HD6M,HD6M,1
data/raw/captcha_20260525_021125_000267.jpg,LHJ7,LHJ7,1
data/raw/captcha_20260525_021126_000268.jpg,1PF5,1pf5,1
data/raw/captcha_20260525_021127_000269.jpg,7DTA,7dta,1
data/raw/captcha_20260525_021128_000270.jpg,HHVK,HHVK,1
data/raw/captcha_20260525_021129_000271.jpg,F1VN,F1VN,1
data/raw/captcha_20260525_021130_000272.jpg,3UL5,3ul5,1
data/raw/captcha_20260525_021131_000273.jpg,ITN8,ITN8,1
data/raw/captcha_20260525_021132_000274.jpg,C3D8,C3D8,1
data/raw/captcha_20260525_021133_000275.jpg,N09P,N09P,1
data/raw/captcha_20260525_021134_000276.jpg,GES5,ges5,1
data/raw/captcha_20260525_021135_000277.jpg,PDHD,PDHD,1
data/raw/captcha_20260525_021136_000278.jpg,,ＯＮ１５,0
data/raw/captcha_20260525_021137_000279.jpg,SDGQ,SDGQ,1
data/raw/captcha_20260525_021138_000280.jpg,EZMC,ezmc,1
data/raw/captcha_20260525_021139_000281.jpg,IKZ9,IKZ9,1
data/raw/captcha_20260525_021140_000282.jpg,7O0E,7O0E,1
data/raw/captcha_20260525_021141_000283.jpg,F3PL,f3pl,1
data/raw/captcha_20260525_021142_000284.jpg,VPJG,vpjg,1
data/raw/captcha_20260525_021143_000285.jpg,06WB,06wb,1
data/raw/captcha_20260525_021144_000286.jpg,AOUP,AOUP,1
data/raw/captcha_20260525_021145_000287.jpg,2Y7D,2y7d,1
data/raw/captcha_20260525_021146_000288.jpg,81N2,81N2,1
data/raw/captcha_20260525_021147_000289.jpg,K6OH,K6OH,1
data/raw/captcha_20260525_021148_000290.jpg,00Q8,00Q8,1
data/raw/captcha_20260525_021149_000291.jpg,OQON,oqon,1
data/raw/captcha_20260525_021150_000292.jpg,O6EX,O6EX,1
data/raw/captcha_20260525_021151_000293.jpg,1M41,1m41,1
data/raw/captcha_20260525_021152_000294.jpg,705B,705B,1
data/raw/captcha_20260525_021153_000295.jpg,YSMR,ysmr,1
data/raw/captcha_20260525_021154_000296.jpg,7JGY,7JGY,1
data/raw/captcha_20260525_021155_000297.jpg,I25G,I25G,1
data/raw/captcha_20260525_021156_000298.jpg,JJ8,jj8,0
data/raw/captcha_20260525_021157_000299.jpg,QE2C,qe2c,1
data/raw/captcha_20260525_021158_000300.jpg,PZSM,PZSM,1
data/raw/captcha_20260525_021159_000301.jpg,XIES,xies,1
data/raw/captcha_20260525_021200_000302.jpg,AF5N,AF5N,1
data/raw/captcha_20260525_021201_000303.jpg,E6M4,E6M4,1
data/raw/captcha_20260525_021202_000304.jpg,CRMO,crmo,1
data/raw/captcha_20260525_021203_000305.jpg,XU52,XU52,1
data/raw/captcha_20260525_021204_000306.jpg,GC1A,GC1A,1
data/raw/captcha_20260525_021205_000307.jpg,T092,T092,1
data/raw/captcha_20260525_021206_000308.jpg,IYOA,IYOA,1
data/raw/captcha_20260525_021207_000309.jpg,1APK,1apk,1
data/raw/captcha_20260525_021208_000310.jpg,8BY4,8by4,1
data/raw/captcha_20260525_021209_000311.jpg,MEBO,mebo,1
data/raw/captcha_20260525_021210_000312.jpg,VBEP,VBEP,1
data/raw/captcha_20260525_021211_000313.jpg,,ＪＮ７Ｑ,0
data/raw/captcha_20260525_021212_000314.jpg,C9FZ,C9FZ,1
data/raw/captcha_20260525_021213_000315.jpg,X93T,X93T,1
data/raw/captcha_20260525_021214_000316.jpg,B8PI,B8PI,1
data/raw/captcha_20260525_021215_000317.jpg,NHIJ,NHIJ,1
data/raw/captcha_20260525_021216_000318.jpg,MNDM,MNDM,1
data/raw/captcha_20260525_021217_000319.jpg,GA8U,GA8U,1
data/raw/captcha_20260525_021218_000320.jpg,NS5Q,NS5Q,1
data/raw/captcha_20260525_021219_000321.jpg,R4MX,R4MX,1
data/raw/captcha_20260525_021220_000322.jpg,JW2H,Jw2H,1
data/raw/captcha_20260525_021221_000323.jpg,C23J,C23J,1
data/raw/captcha_20260525_021222_000324.jpg,T24J,T24J,1
data/raw/captcha_20260525_021223_000325.jpg,J894,J894,1
data/raw/captcha_20260525_021224_000326.jpg,AZLZ,AZLZ,1
data/raw/captcha_20260525_021225_000327.jpg,MZ8M,MZ8M,1
data/raw/captcha_20260525_021226_000328.jpg,CY0Z,CY0Z,1
data/raw/captcha_20260525_021227_000329.jpg,3WM3,3wm3,1
data/raw/captcha_20260525_021228_000330.jpg,8H5P,8H5P,1
data/raw/captcha_20260525_021229_000331.jpg,S16P,s16p,1
data/raw/captcha_20260525_021230_000332.jpg,EUAZ,EUAZ,1
data/raw/captcha_20260525_021231_000333.jpg,QZ40,QZ40,1
data/raw/captcha_20260525_021232_000334.jpg,RMIZ,rmiz,1
data/raw/captcha_20260525_021233_000335.jpg,8SZ9,8sz9,1
data/raw/captcha_20260525_021234_000336.jpg,L0DE,L0DE,1
data/raw/captcha_20260525_021235_000337.jpg,F54A,F54A,1
data/raw/captcha_20260525_021236_000338.jpg,UVZ9,UVZ9,1
data/raw/captcha_20260525_021237_000339.jpg,ATL2,atl2,1
data/raw/captcha_20260525_021238_000340.jpg,M3Z0,M3Z0,1
data/raw/captcha_20260525_021239_000341.jpg,330H,330h,1
data/raw/captcha_20260525_021240_000342.jpg,AMKF,AMKF,1
data/raw/captcha_20260525_021241_000343.jpg,I7MK,I7MK,1
data/raw/captcha_20260525_021242_000344.jpg,ZXKM,zxkm,1
data/raw/captcha_20260525_021243_000345.jpg,U4B7,U4B7,1
data/raw/captcha_20260525_021244_000346.jpg,HJ52,HJ52,1
data/raw/captcha_20260525_021245_000347.jpg,,ＶＣ２Ｎ,0
data/raw/captcha_20260525_021246_000348.jpg,KXOQ,KXOQ,1
data/raw/captcha_20260525_021247_000349.jpg,,ＧＨ９３,0
data/raw/captcha_20260525_021248_000350.jpg,CWXP,cwxp,1
data/raw/captcha_20260525_021249_000351.jpg,SSGM,SSGM,1
data/raw/captcha_20260525_021250_000352.jpg,VAH4,VAH4,1
data/raw/captcha_20260525_021251_000353.jpg,4HD5,4hd5,1
data/raw/captcha_20260525_021252_000354.jpg,OPRV,OPRV,1
data/raw/captcha_20260525_021253_000355.jpg,B48M,B48M,1
data/raw/captcha_20260525_021254_000356.jpg,BW3R,BW3R,1
data/raw/captcha_20260525_021255_000357.jpg,DJ9C,DJ9C,1
data/raw/captcha_20260525_021256_000358.jpg,IJX7,I JX7,1
